uniform_250,uniform_350,gaus_250,gaus_350,timestep
NaN,NaN,NaN,NaN,14609
NaN,NaN,NaN,NaN,14610
NaN,NaN,NaN,NaN,14611
NaN,NaN,NaN,NaN,14612
NaN,NaN,NaN,NaN,14613
NaN,NaN,NaN,NaN,14614
NaN,NaN,NaN,NaN,14615
NaN,NaN,NaN,NaN,14616
NaN,NaN,NaN,NaN,14617
NaN,NaN,NaN,NaN,14618
NaN,NaN,NaN,NaN,14619
NaN,NaN,NaN,NaN,14620
NaN,NaN,NaN,NaN,14621
NaN,NaN,NaN,NaN,14622
NaN,NaN,NaN,NaN,14623
NaN,NaN,NaN,NaN,14624
NaN,NaN,NaN,NaN,14625
NaN,NaN,NaN,NaN,14626
NaN,NaN,NaN,NaN,14627
NaN,NaN,NaN,NaN,14628
NaN,NaN,NaN,NaN,14629
NaN,NaN,NaN,NaN,14630
NaN,NaN,NaN,NaN,14631
NaN,NaN,NaN,NaN,14632
NaN,NaN,NaN,NaN,14633
NaN,NaN,NaN,NaN,14634
NaN,NaN,NaN,NaN,14635
NaN,NaN,NaN,NaN,14636
NaN,NaN,NaN,NaN,14637
NaN,NaN,NaN,NaN,14638
NaN,NaN,NaN,NaN,14639
NaN,NaN,NaN,NaN,14640
NaN,NaN,NaN,NaN,14641
NaN,NaN,NaN,NaN,14642
NaN,NaN,NaN,NaN,14643
NaN,NaN,NaN,NaN,14644
NaN,NaN,NaN,NaN,14645
NaN,NaN,NaN,NaN,14646
NaN,NaN,NaN,NaN,14647
NaN,NaN,NaN,NaN,14648
NaN,NaN,NaN,NaN,14649
NaN,NaN,NaN,NaN,14650
NaN,NaN,NaN,NaN,14651
NaN,NaN,NaN,NaN,14652
NaN,NaN,NaN,NaN,14653
NaN,NaN,NaN,NaN,14654
NaN,NaN,NaN,NaN,14655
NaN,NaN,NaN,NaN,14656
NaN,NaN,NaN,NaN,14657
NaN,NaN,NaN,NaN,14658
NaN,NaN,NaN,NaN,14659
NaN,NaN,NaN,NaN,14660
NaN,NaN,NaN,NaN,14661
NaN,NaN,NaN,NaN,14662
NaN,NaN,NaN,NaN,14663
NaN,NaN,NaN,NaN,14664
NaN,NaN,NaN,NaN,14665
NaN,NaN,NaN,NaN,14666
NaN,NaN,NaN,NaN,14667
NaN,NaN,NaN,NaN,14668
NaN,NaN,NaN,NaN,14669
NaN,NaN,NaN,NaN,14670
NaN,NaN,NaN,NaN,14671
NaN,NaN,NaN,NaN,14672
NaN,NaN,NaN,NaN,14673
NaN,NaN,NaN,NaN,14674
NaN,NaN,NaN,NaN,14675
NaN,NaN,NaN,NaN,14676
NaN,NaN,NaN,NaN,14677
NaN,NaN,NaN,NaN,14678
NaN,NaN,NaN,NaN,14679
NaN,NaN,NaN,NaN,14680
NaN,NaN,NaN,NaN,14681
NaN,NaN,NaN,NaN,14682
NaN,NaN,NaN,NaN,14683
NaN,NaN,NaN,NaN,14684
NaN,NaN,NaN,NaN,14685
NaN,NaN,NaN,NaN,14686
NaN,NaN,NaN,NaN,14687
NaN,NaN,NaN,NaN,14688
NaN,NaN,NaN,NaN,14689
NaN,NaN,NaN,NaN,14690
NaN,NaN,NaN,NaN,14691
NaN,NaN,NaN,NaN,14692
NaN,NaN,NaN,NaN,14693
NaN,NaN,NaN,NaN,14694
NaN,NaN,NaN,NaN,14695
NaN,NaN,NaN,NaN,14696
NaN,NaN,NaN,NaN,14697
NaN,NaN,NaN,NaN,14698
NaN,NaN,NaN,NaN,14699
NaN,NaN,NaN,NaN,14700
NaN,NaN,NaN,NaN,14701
NaN,NaN,NaN,NaN,14702
NaN,NaN,NaN,NaN,14703
NaN,NaN,NaN,NaN,14704
NaN,NaN,NaN,NaN,14705
NaN,NaN,NaN,NaN,14706
NaN,NaN,NaN,NaN,14707
NaN,NaN,NaN,NaN,14708
NaN,NaN,NaN,NaN,14709
NaN,NaN,NaN,NaN,14710
NaN,NaN,NaN,NaN,14711
NaN,NaN,NaN,NaN,14712
NaN,NaN,NaN,NaN,14713
NaN,NaN,NaN,NaN,14714
NaN,NaN,NaN,NaN,14715
NaN,NaN,NaN,NaN,14716
NaN,NaN,NaN,NaN,14717
NaN,NaN,NaN,NaN,14718
NaN,NaN,NaN,NaN,14719
NaN,NaN,NaN,NaN,14720
NaN,NaN,NaN,NaN,14721
NaN,NaN,NaN,NaN,14722
NaN,NaN,NaN,NaN,14723
NaN,NaN,NaN,NaN,14724
NaN,NaN,NaN,NaN,14725
NaN,NaN,NaN,NaN,14726
NaN,NaN,NaN,NaN,14727
NaN,NaN,NaN,NaN,14728
NaN,NaN,NaN,NaN,14729
NaN,NaN,NaN,NaN,14730
NaN,NaN,NaN,NaN,14731
NaN,NaN,NaN,NaN,14732
NaN,NaN,NaN,NaN,14733
NaN,NaN,NaN,NaN,14734
NaN,NaN,NaN,NaN,14735
NaN,NaN,NaN,NaN,14736
NaN,NaN,NaN,NaN,14737
NaN,NaN,NaN,NaN,14738
NaN,NaN,NaN,NaN,14739
NaN,NaN,NaN,NaN,14740
NaN,NaN,NaN,NaN,14741
NaN,NaN,NaN,NaN,14742
NaN,NaN,NaN,NaN,14743
NaN,NaN,NaN,NaN,14744
NaN,NaN,NaN,NaN,14745
NaN,NaN,NaN,NaN,14746
NaN,NaN,NaN,NaN,14747
NaN,NaN,NaN,NaN,14748
NaN,NaN,NaN,NaN,14749
NaN,NaN,NaN,NaN,14750
NaN,NaN,NaN,NaN,14751
NaN,NaN,NaN,NaN,14752
NaN,NaN,NaN,NaN,14753
NaN,NaN,NaN,NaN,14754
NaN,NaN,NaN,NaN,14755
NaN,NaN,NaN,NaN,14756
NaN,NaN,NaN,NaN,14757
NaN,NaN,NaN,NaN,14758
NaN,NaN,NaN,NaN,14759
NaN,NaN,NaN,NaN,14760
NaN,NaN,NaN,NaN,14761
NaN,NaN,NaN,NaN,14762
NaN,NaN,NaN,NaN,14763
NaN,NaN,NaN,NaN,14764
NaN,NaN,NaN,NaN,14765
NaN,NaN,NaN,NaN,14766
NaN,NaN,NaN,NaN,14767
NaN,NaN,NaN,NaN,14768
NaN,NaN,NaN,NaN,14769
NaN,NaN,NaN,NaN,14770
NaN,NaN,NaN,NaN,14771
NaN,NaN,NaN,NaN,14772
NaN,NaN,NaN,NaN,14773
NaN,NaN,NaN,NaN,14774
NaN,NaN,NaN,NaN,14775
NaN,NaN,NaN,NaN,14776
NaN,NaN,NaN,NaN,14777
NaN,NaN,NaN,NaN,14778
NaN,NaN,NaN,NaN,14779
NaN,NaN,NaN,NaN,14780
NaN,NaN,NaN,NaN,14781
NaN,NaN,NaN,NaN,14782
NaN,NaN,NaN,NaN,14783
NaN,NaN,NaN,NaN,14784
NaN,NaN,NaN,NaN,14785
NaN,NaN,NaN,NaN,14786
NaN,NaN,NaN,NaN,14787
NaN,NaN,NaN,NaN,14788
NaN,NaN,NaN,NaN,14789
NaN,NaN,NaN,NaN,14790
NaN,NaN,NaN,NaN,14791
NaN,NaN,NaN,NaN,14792
NaN,NaN,NaN,NaN,14793
NaN,NaN,NaN,NaN,14794
NaN,NaN,NaN,NaN,14795
NaN,NaN,NaN,NaN,14796
NaN,NaN,NaN,NaN,14797
NaN,NaN,NaN,NaN,14798
NaN,NaN,NaN,NaN,14799
NaN,NaN,NaN,NaN,14800
NaN,NaN,NaN,NaN,14801
NaN,NaN,NaN,NaN,14802
NaN,NaN,NaN,NaN,14803
NaN,NaN,NaN,NaN,14804
NaN,NaN,NaN,NaN,14805
NaN,NaN,NaN,NaN,14806
NaN,NaN,NaN,NaN,14807
NaN,NaN,NaN,NaN,14808
NaN,NaN,NaN,NaN,14809
NaN,NaN,NaN,NaN,14810
NaN,NaN,NaN,NaN,14811
NaN,NaN,NaN,NaN,14812
NaN,NaN,NaN,NaN,14813
NaN,NaN,NaN,NaN,14814
NaN,NaN,NaN,NaN,14815
NaN,NaN,NaN,NaN,14816
NaN,NaN,NaN,NaN,14817
NaN,NaN,NaN,NaN,14818
NaN,NaN,NaN,NaN,14819
NaN,NaN,NaN,NaN,14820
NaN,NaN,NaN,NaN,14821
NaN,NaN,NaN,NaN,14822
NaN,NaN,NaN,NaN,14823
NaN,NaN,NaN,NaN,14824
NaN,NaN,NaN,NaN,14825
NaN,NaN,NaN,NaN,14826
NaN,NaN,NaN,NaN,14827
NaN,NaN,NaN,NaN,14828
NaN,NaN,NaN,NaN,14829
NaN,NaN,NaN,NaN,14830
NaN,NaN,NaN,NaN,14831
NaN,NaN,NaN,NaN,14832
NaN,NaN,NaN,NaN,14833
NaN,NaN,NaN,NaN,14834
NaN,NaN,NaN,NaN,14835
NaN,NaN,NaN,NaN,14836
NaN,NaN,NaN,NaN,14837
NaN,NaN,NaN,NaN,14838
NaN,NaN,NaN,NaN,14839
NaN,NaN,NaN,NaN,14840
NaN,NaN,NaN,NaN,14841
NaN,NaN,NaN,NaN,14842
NaN,NaN,NaN,NaN,14843
NaN,NaN,NaN,NaN,14844
NaN,NaN,NaN,NaN,14845
NaN,NaN,NaN,NaN,14846
NaN,NaN,NaN,NaN,14847
NaN,NaN,NaN,NaN,14848
NaN,NaN,NaN,NaN,14849
NaN,NaN,NaN,NaN,14850
NaN,NaN,NaN,NaN,14851
NaN,NaN,NaN,NaN,14852
NaN,NaN,NaN,NaN,14853
NaN,NaN,NaN,NaN,14854
NaN,NaN,NaN,NaN,14855
NaN,NaN,NaN,NaN,14856
NaN,NaN,NaN,NaN,14857
NaN,NaN,NaN,NaN,14858
NaN,NaN,NaN,NaN,14859
NaN,NaN,NaN,NaN,14860
NaN,NaN,NaN,NaN,14861
NaN,NaN,NaN,NaN,14862
NaN,NaN,NaN,NaN,14863
NaN,NaN,NaN,NaN,14864
NaN,NaN,NaN,NaN,14865
NaN,NaN,NaN,NaN,14866
NaN,NaN,NaN,NaN,14867
NaN,NaN,NaN,NaN,14868
NaN,NaN,NaN,NaN,14869
NaN,NaN,NaN,NaN,14870
NaN,NaN,NaN,NaN,14871
NaN,NaN,NaN,NaN,14872
NaN,NaN,NaN,NaN,14873
NaN,NaN,NaN,NaN,14874
NaN,NaN,NaN,NaN,14875
NaN,NaN,NaN,NaN,14876
NaN,NaN,NaN,NaN,14877
NaN,NaN,NaN,NaN,14878
NaN,NaN,NaN,NaN,14879
NaN,NaN,NaN,NaN,14880
NaN,NaN,NaN,NaN,14881
NaN,NaN,NaN,NaN,14882
NaN,NaN,NaN,NaN,14883
NaN,NaN,NaN,NaN,14884
NaN,NaN,NaN,NaN,14885
NaN,NaN,NaN,NaN,14886
NaN,NaN,NaN,NaN,14887
NaN,NaN,NaN,NaN,14888
NaN,NaN,NaN,NaN,14889
NaN,NaN,NaN,NaN,14890
NaN,NaN,NaN,NaN,14891
NaN,NaN,NaN,NaN,14892
NaN,NaN,NaN,NaN,14893
NaN,NaN,NaN,NaN,14894
NaN,NaN,NaN,NaN,14895
NaN,NaN,NaN,NaN,14896
NaN,NaN,NaN,NaN,14897
NaN,NaN,NaN,NaN,14898
NaN,NaN,NaN,NaN,14899
NaN,NaN,NaN,NaN,14900
NaN,NaN,NaN,NaN,14901
NaN,NaN,NaN,NaN,14902
NaN,NaN,NaN,NaN,14903
NaN,NaN,NaN,NaN,14904
NaN,NaN,NaN,NaN,14905
NaN,NaN,NaN,NaN,14906
NaN,NaN,NaN,NaN,14907
NaN,NaN,NaN,NaN,14908
NaN,NaN,NaN,NaN,14909
NaN,NaN,NaN,NaN,14910
NaN,NaN,NaN,NaN,14911
NaN,NaN,NaN,NaN,14912
NaN,NaN,NaN,NaN,14913
NaN,NaN,NaN,NaN,14914
NaN,NaN,NaN,NaN,14915
NaN,NaN,NaN,NaN,14916
NaN,NaN,NaN,NaN,14917
NaN,NaN,NaN,NaN,14918
NaN,NaN,NaN,NaN,14919
NaN,NaN,NaN,NaN,14920
NaN,NaN,NaN,NaN,14921
NaN,NaN,NaN,NaN,14922
NaN,NaN,NaN,NaN,14923
NaN,NaN,NaN,NaN,14924
NaN,NaN,NaN,NaN,14925
NaN,NaN,NaN,NaN,14926
NaN,NaN,NaN,NaN,14927
NaN,NaN,NaN,NaN,14928
NaN,NaN,NaN,NaN,14929
NaN,NaN,NaN,NaN,14930
NaN,NaN,NaN,NaN,14931
NaN,NaN,NaN,NaN,14932
NaN,NaN,NaN,NaN,14933
NaN,NaN,NaN,NaN,14934
NaN,NaN,NaN,NaN,14935
NaN,NaN,NaN,NaN,14936
NaN,NaN,NaN,NaN,14937
NaN,NaN,NaN,NaN,14938
NaN,NaN,NaN,NaN,14939
NaN,NaN,NaN,NaN,14940
NaN,NaN,NaN,NaN,14941
NaN,NaN,NaN,NaN,14942
NaN,NaN,NaN,NaN,14943
NaN,NaN,NaN,NaN,14944
NaN,NaN,NaN,NaN,14945
NaN,NaN,NaN,NaN,14946
NaN,NaN,NaN,NaN,14947
NaN,NaN,NaN,NaN,14948
NaN,NaN,NaN,NaN,14949
NaN,NaN,NaN,NaN,14950
NaN,NaN,NaN,NaN,14951
NaN,NaN,NaN,NaN,14952
NaN,NaN,NaN,NaN,14953
NaN,NaN,NaN,NaN,14954
NaN,NaN,NaN,NaN,14955
NaN,NaN,NaN,NaN,14956
NaN,NaN,NaN,NaN,14957
NaN,NaN,NaN,NaN,14958
NaN,NaN,NaN,NaN,14959
NaN,NaN,NaN,NaN,14960
NaN,NaN,NaN,NaN,14961
NaN,NaN,NaN,NaN,14962
NaN,NaN,NaN,NaN,14963
NaN,NaN,NaN,NaN,14964
NaN,NaN,NaN,NaN,14965
NaN,NaN,NaN,NaN,14966
NaN,NaN,NaN,NaN,14967
NaN,NaN,NaN,NaN,14968
NaN,NaN,NaN,NaN,14969
NaN,NaN,NaN,NaN,14970
NaN,NaN,NaN,NaN,14971
NaN,NaN,NaN,NaN,14972
NaN,NaN,NaN,NaN,14973
NaN,NaN,NaN,NaN,14974
NaN,NaN,NaN,NaN,14975
NaN,NaN,NaN,NaN,14976
NaN,NaN,NaN,NaN,14977
NaN,NaN,NaN,NaN,14978
NaN,NaN,NaN,NaN,14979
NaN,NaN,NaN,NaN,14980
NaN,NaN,NaN,NaN,14981
NaN,NaN,NaN,NaN,14982
NaN,NaN,NaN,NaN,14983
NaN,NaN,NaN,NaN,14984
NaN,NaN,NaN,NaN,14985
NaN,NaN,NaN,NaN,14986
NaN,NaN,NaN,NaN,14987
NaN,NaN,NaN,NaN,14988
NaN,NaN,NaN,NaN,14989
NaN,NaN,NaN,NaN,14990
NaN,NaN,NaN,NaN,14991
NaN,NaN,NaN,NaN,14992
NaN,NaN,NaN,NaN,14993
NaN,NaN,NaN,NaN,14994
NaN,NaN,NaN,NaN,14995
NaN,NaN,NaN,NaN,14996
NaN,NaN,NaN,NaN,14997
NaN,NaN,NaN,NaN,14998
NaN,NaN,NaN,NaN,14999
NaN,NaN,NaN,NaN,15000
NaN,NaN,NaN,NaN,15001
NaN,NaN,NaN,NaN,15002
NaN,NaN,NaN,NaN,15003
NaN,NaN,NaN,NaN,15004
NaN,NaN,NaN,NaN,15005
NaN,NaN,NaN,NaN,15006
NaN,NaN,NaN,NaN,15007
NaN,NaN,NaN,NaN,15008
NaN,NaN,NaN,NaN,15009
NaN,NaN,NaN,NaN,15010
NaN,NaN,NaN,NaN,15011
NaN,NaN,NaN,NaN,15012
NaN,NaN,NaN,NaN,15013
NaN,NaN,NaN,NaN,15014
NaN,NaN,NaN,NaN,15015
NaN,NaN,NaN,NaN,15016
NaN,NaN,NaN,NaN,15017
NaN,NaN,NaN,NaN,15018
NaN,NaN,NaN,NaN,15019
NaN,NaN,NaN,NaN,15020
NaN,NaN,NaN,NaN,15021
NaN,NaN,NaN,NaN,15022
NaN,NaN,NaN,NaN,15023
NaN,NaN,NaN,NaN,15024
NaN,NaN,NaN,NaN,15025
NaN,NaN,NaN,NaN,15026
NaN,NaN,NaN,NaN,15027
NaN,NaN,NaN,NaN,15028
NaN,NaN,NaN,NaN,15029
NaN,NaN,NaN,NaN,15030
NaN,NaN,NaN,NaN,15031
NaN,NaN,NaN,NaN,15032
NaN,NaN,NaN,NaN,15033
NaN,NaN,NaN,NaN,15034
NaN,NaN,NaN,NaN,15035
NaN,NaN,NaN,NaN,15036
NaN,NaN,NaN,NaN,15037
NaN,NaN,NaN,NaN,15038
NaN,NaN,NaN,NaN,15039
NaN,NaN,NaN,NaN,15040
NaN,NaN,NaN,NaN,15041
NaN,NaN,NaN,NaN,15042
NaN,NaN,NaN,NaN,15043
NaN,NaN,NaN,NaN,15044
NaN,NaN,NaN,NaN,15045
NaN,NaN,NaN,NaN,15046
NaN,NaN,NaN,NaN,15047
NaN,NaN,NaN,NaN,15048
NaN,NaN,NaN,NaN,15049
NaN,NaN,NaN,NaN,15050
NaN,NaN,NaN,NaN,15051
NaN,NaN,NaN,NaN,15052
NaN,NaN,NaN,NaN,15053
NaN,NaN,NaN,NaN,15054
NaN,NaN,NaN,NaN,15055
NaN,NaN,NaN,NaN,15056
NaN,NaN,NaN,NaN,15057
NaN,NaN,NaN,NaN,15058
NaN,NaN,NaN,NaN,15059
NaN,NaN,NaN,NaN,15060
NaN,NaN,NaN,NaN,15061
NaN,NaN,NaN,NaN,15062
NaN,NaN,NaN,NaN,15063
NaN,NaN,NaN,NaN,15064
NaN,NaN,NaN,NaN,15065
NaN,NaN,NaN,NaN,15066
NaN,NaN,NaN,NaN,15067
NaN,NaN,NaN,NaN,15068
NaN,NaN,NaN,NaN,15069
NaN,NaN,NaN,NaN,15070
NaN,NaN,NaN,NaN,15071
NaN,NaN,NaN,NaN,15072
NaN,NaN,NaN,NaN,15073
NaN,NaN,NaN,NaN,15074
NaN,NaN,NaN,NaN,15075
NaN,NaN,NaN,NaN,15076
NaN,NaN,NaN,NaN,15077
NaN,NaN,NaN,NaN,15078
NaN,NaN,NaN,NaN,15079
NaN,NaN,NaN,NaN,15080
NaN,NaN,NaN,NaN,15081
NaN,NaN,NaN,NaN,15082
NaN,NaN,NaN,NaN,15083
NaN,NaN,NaN,NaN,15084
NaN,NaN,NaN,NaN,15085
NaN,NaN,NaN,NaN,15086
NaN,NaN,NaN,NaN,15087
NaN,NaN,NaN,NaN,15088
NaN,NaN,NaN,NaN,15089
NaN,NaN,NaN,NaN,15090
NaN,NaN,NaN,NaN,15091
NaN,NaN,NaN,NaN,15092
NaN,NaN,NaN,NaN,15093
NaN,NaN,NaN,NaN,15094
NaN,NaN,NaN,NaN,15095
NaN,NaN,NaN,NaN,15096
NaN,NaN,NaN,NaN,15097
NaN,NaN,NaN,NaN,15098
NaN,NaN,NaN,NaN,15099
NaN,NaN,NaN,NaN,15100
NaN,NaN,NaN,NaN,15101
NaN,NaN,NaN,NaN,15102
NaN,NaN,NaN,NaN,15103
NaN,NaN,NaN,NaN,15104
NaN,NaN,NaN,NaN,15105
NaN,NaN,NaN,NaN,15106
NaN,NaN,NaN,NaN,15107
NaN,NaN,NaN,NaN,15108
NaN,NaN,NaN,NaN,15109
NaN,NaN,NaN,NaN,15110
NaN,NaN,NaN,NaN,15111
NaN,NaN,NaN,NaN,15112
NaN,NaN,NaN,NaN,15113
NaN,NaN,NaN,NaN,15114
NaN,NaN,NaN,NaN,15115
NaN,NaN,NaN,NaN,15116
NaN,NaN,NaN,NaN,15117
NaN,NaN,NaN,NaN,15118
NaN,NaN,NaN,NaN,15119
NaN,NaN,NaN,NaN,15120
NaN,NaN,NaN,NaN,15121
NaN,NaN,NaN,NaN,15122
NaN,NaN,NaN,NaN,15123
NaN,NaN,NaN,NaN,15124
NaN,NaN,NaN,NaN,15125
NaN,NaN,NaN,NaN,15126
NaN,NaN,NaN,NaN,15127
NaN,NaN,NaN,NaN,15128
NaN,NaN,NaN,NaN,15129
NaN,NaN,NaN,NaN,15130
NaN,NaN,NaN,NaN,15131
NaN,NaN,NaN,NaN,15132
NaN,NaN,NaN,NaN,15133
NaN,NaN,NaN,NaN,15134
NaN,NaN,NaN,NaN,15135
NaN,NaN,NaN,NaN,15136
NaN,NaN,NaN,NaN,15137
NaN,NaN,NaN,NaN,15138
NaN,NaN,NaN,NaN,15139
NaN,NaN,NaN,NaN,15140
NaN,NaN,NaN,NaN,15141
NaN,NaN,NaN,NaN,15142
NaN,NaN,NaN,NaN,15143
NaN,NaN,NaN,NaN,15144
NaN,NaN,NaN,NaN,15145
NaN,NaN,NaN,NaN,15146
NaN,NaN,NaN,NaN,15147
NaN,NaN,NaN,NaN,15148
NaN,NaN,NaN,NaN,15149
NaN,NaN,NaN,NaN,15150
NaN,NaN,NaN,NaN,15151
NaN,NaN,NaN,NaN,15152
NaN,NaN,NaN,NaN,15153
NaN,NaN,NaN,NaN,15154
NaN,NaN,NaN,NaN,15155
NaN,NaN,NaN,NaN,15156
NaN,NaN,NaN,NaN,15157
NaN,NaN,NaN,NaN,15158
NaN,NaN,NaN,NaN,15159
NaN,NaN,NaN,NaN,15160
NaN,NaN,NaN,NaN,15161
NaN,NaN,NaN,NaN,15162
NaN,NaN,NaN,NaN,15163
NaN,NaN,NaN,NaN,15164
NaN,NaN,NaN,NaN,15165
NaN,NaN,NaN,NaN,15166
NaN,NaN,NaN,NaN,15167
NaN,NaN,NaN,NaN,15168
NaN,NaN,NaN,NaN,15169
NaN,NaN,NaN,NaN,15170
NaN,NaN,NaN,NaN,15171
NaN,NaN,NaN,NaN,15172
NaN,NaN,NaN,NaN,15173
NaN,NaN,NaN,NaN,15174
NaN,NaN,NaN,NaN,15175
NaN,NaN,NaN,NaN,15176
NaN,NaN,NaN,NaN,15177
NaN,NaN,NaN,NaN,15178
NaN,NaN,NaN,NaN,15179
NaN,NaN,NaN,NaN,15180
NaN,NaN,NaN,NaN,15181
NaN,NaN,NaN,NaN,15182
NaN,NaN,NaN,NaN,15183
NaN,NaN,NaN,NaN,15184
NaN,NaN,NaN,NaN,15185
NaN,NaN,NaN,NaN,15186
NaN,NaN,NaN,NaN,15187
NaN,NaN,NaN,NaN,15188
NaN,NaN,NaN,NaN,15189
NaN,NaN,NaN,NaN,15190
NaN,NaN,NaN,NaN,15191
NaN,NaN,NaN,NaN,15192
NaN,NaN,NaN,NaN,15193
NaN,NaN,NaN,NaN,15194
NaN,NaN,NaN,NaN,15195
NaN,NaN,NaN,NaN,15196
NaN,NaN,NaN,NaN,15197
NaN,NaN,NaN,NaN,15198
NaN,NaN,NaN,NaN,15199
NaN,NaN,NaN,NaN,15200
NaN,NaN,NaN,NaN,15201
NaN,NaN,NaN,NaN,15202
NaN,NaN,NaN,NaN,15203
NaN,NaN,NaN,NaN,15204
NaN,NaN,NaN,NaN,15205
NaN,NaN,NaN,NaN,15206
NaN,NaN,NaN,NaN,15207
NaN,NaN,NaN,NaN,15208
NaN,NaN,NaN,NaN,15209
NaN,NaN,NaN,NaN,15210
NaN,NaN,NaN,NaN,15211
NaN,NaN,NaN,NaN,15212
NaN,NaN,NaN,NaN,15213
NaN,NaN,NaN,NaN,15214
NaN,NaN,NaN,NaN,15215
NaN,NaN,NaN,NaN,15216
NaN,NaN,NaN,NaN,15217
NaN,NaN,NaN,NaN,15218
NaN,NaN,NaN,NaN,15219
NaN,NaN,NaN,NaN,15220
NaN,NaN,NaN,NaN,15221
NaN,NaN,NaN,NaN,15222
NaN,NaN,NaN,NaN,15223
NaN,NaN,NaN,NaN,15224
NaN,NaN,NaN,NaN,15225
NaN,NaN,NaN,NaN,15226
NaN,NaN,NaN,NaN,15227
NaN,NaN,NaN,NaN,15228
NaN,NaN,NaN,NaN,15229
NaN,NaN,NaN,NaN,15230
NaN,NaN,NaN,NaN,15231
NaN,NaN,NaN,NaN,15232
NaN,NaN,NaN,NaN,15233
NaN,NaN,NaN,NaN,15234
NaN,NaN,NaN,NaN,15235
NaN,NaN,NaN,NaN,15236
NaN,NaN,NaN,NaN,15237
NaN,NaN,NaN,NaN,15238
NaN,NaN,NaN,NaN,15239
NaN,NaN,NaN,NaN,15240
NaN,NaN,NaN,NaN,15241
NaN,NaN,NaN,NaN,15242
NaN,NaN,NaN,NaN,15243
NaN,NaN,NaN,NaN,15244
NaN,NaN,NaN,NaN,15245
NaN,NaN,NaN,NaN,15246
NaN,NaN,NaN,NaN,15247
NaN,NaN,NaN,NaN,15248
NaN,NaN,NaN,NaN,15249
NaN,NaN,NaN,NaN,15250
NaN,NaN,NaN,NaN,15251
NaN,NaN,NaN,NaN,15252
NaN,NaN,NaN,NaN,15253
NaN,NaN,NaN,NaN,15254
NaN,NaN,NaN,NaN,15255
NaN,NaN,NaN,NaN,15256
NaN,NaN,NaN,NaN,15257
NaN,NaN,NaN,NaN,15258
NaN,NaN,NaN,NaN,15259
NaN,NaN,NaN,NaN,15260
NaN,NaN,NaN,NaN,15261
NaN,NaN,NaN,NaN,15262
NaN,NaN,NaN,NaN,15263
NaN,NaN,NaN,NaN,15264
NaN,NaN,NaN,NaN,15265
NaN,NaN,NaN,NaN,15266
NaN,NaN,NaN,NaN,15267
NaN,NaN,NaN,NaN,15268
NaN,NaN,NaN,NaN,15269
NaN,NaN,NaN,NaN,15270
NaN,NaN,NaN,NaN,15271
NaN,NaN,NaN,NaN,15272
NaN,NaN,NaN,NaN,15273
NaN,NaN,NaN,NaN,15274
NaN,NaN,NaN,NaN,15275
NaN,NaN,NaN,NaN,15276
NaN,NaN,NaN,NaN,15277
NaN,NaN,NaN,NaN,15278
NaN,NaN,NaN,NaN,15279
NaN,NaN,NaN,NaN,15280
NaN,NaN,NaN,NaN,15281
NaN,NaN,NaN,NaN,15282
NaN,NaN,NaN,NaN,15283
NaN,NaN,NaN,NaN,15284
NaN,NaN,NaN,NaN,15285
NaN,NaN,NaN,NaN,15286
NaN,NaN,NaN,NaN,15287
NaN,NaN,NaN,NaN,15288
NaN,NaN,NaN,NaN,15289
NaN,NaN,NaN,NaN,15290
NaN,NaN,NaN,NaN,15291
NaN,NaN,NaN,NaN,15292
NaN,NaN,NaN,NaN,15293
NaN,NaN,NaN,NaN,15294
NaN,NaN,NaN,NaN,15295
NaN,NaN,NaN,NaN,15296
NaN,NaN,NaN,NaN,15297
NaN,NaN,NaN,NaN,15298
NaN,NaN,NaN,NaN,15299
NaN,NaN,NaN,NaN,15300
NaN,NaN,NaN,NaN,15301
NaN,NaN,NaN,NaN,15302
NaN,NaN,NaN,NaN,15303
NaN,NaN,NaN,NaN,15304
NaN,NaN,NaN,NaN,15305
NaN,NaN,NaN,NaN,15306
NaN,NaN,NaN,NaN,15307
NaN,NaN,NaN,NaN,15308
NaN,NaN,NaN,NaN,15309
NaN,NaN,NaN,NaN,15310
NaN,NaN,NaN,NaN,15311
NaN,NaN,NaN,NaN,15312
NaN,NaN,NaN,NaN,15313
NaN,NaN,NaN,NaN,15314
NaN,NaN,NaN,NaN,15315
NaN,NaN,NaN,NaN,15316
NaN,NaN,NaN,NaN,15317
NaN,NaN,NaN,NaN,15318
NaN,NaN,NaN,NaN,15319
NaN,NaN,NaN,NaN,15320
NaN,NaN,NaN,NaN,15321
NaN,NaN,NaN,NaN,15322
NaN,NaN,NaN,NaN,15323
NaN,NaN,NaN,NaN,15324
NaN,NaN,NaN,NaN,15325
NaN,NaN,NaN,NaN,15326
NaN,NaN,NaN,NaN,15327
NaN,NaN,NaN,NaN,15328
NaN,NaN,NaN,NaN,15329
NaN,NaN,NaN,NaN,15330
NaN,NaN,NaN,NaN,15331
NaN,NaN,NaN,NaN,15332
NaN,NaN,NaN,NaN,15333
NaN,NaN,NaN,NaN,15334
NaN,NaN,NaN,NaN,15335
NaN,NaN,NaN,NaN,15336
NaN,NaN,NaN,NaN,15337
NaN,NaN,NaN,NaN,15338
NaN,NaN,NaN,NaN,15339
NaN,NaN,NaN,NaN,15340
NaN,NaN,NaN,NaN,15341
NaN,NaN,NaN,NaN,15342
NaN,NaN,NaN,NaN,15343
